trialsType,trialsNum,trialNum,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials4.thisRepN,trials4.thisTrialN,trials4.thisN,trials4.thisIndex,instr1.started,instr1.stopped,fix.started,fix.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,trial3Mouse.x,trial3Mouse.y,trial3Mouse.leftButton,trial3Mouse.midButton,trial3Mouse.rightButton,trial3Mouse.time,trial3Mouse.started,trial3Mouse.stopped,trial3Target.started,trial3Target.stopped,trial3Home.started,trial3Home.stopped,trial3Cursor.started,trial3Cursor.stopped,trial3Num.started,trial3Num.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,1,22,0,21,21,21,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00405039987526834, 0.015096199931576848, 0.026838599937036633, 0.0434152998495847, 0.05962209985591471, 0.07630429998971522, 0.09317969996482134, 0.10955839999951422, 0.12623689998872578, 0.14334049983881414]",16.46903569996357,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,16.46903569996357,None,16.46903569996357,None,16.46903569996357,None,16.46903569996357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,23,0,22,22,22,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005212200107052922, 0.015325900167226791, 0.02626900002360344, 0.04273890005424619, 0.05888979998417199, 0.07556720008142292, 0.09223560011014342, 0.10891200019977987, 0.1255600000731647, 0.14223080012015998]",16.619917700067163,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,16.619917700067163,None,16.619917700067163,None,16.619917700067163,None,16.619917700067163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,24,0,23,23,23,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005863400176167488, 0.016368200071156025, 0.027298200177028775, 0.043062500189989805, 0.06026620022021234, 0.07644120021723211, 0.09307440021075308, 0.10973610007204115, 0.1264386000111699, 0.14303480018861592, 0.15987360011786222]",16.76973950001411,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,16.76973950001411,None,16.76973950001411,None,16.76973950001411,None,16.76973950001411,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,25,0,24,24,24,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004019099986180663, 0.01533119985833764, 0.02699919999577105, 0.04289879999123514, 0.059657099889591336, 0.07600070000626147, 0.09289029985666275, 0.10959609993733466, 0.12658669985830784, 0.14335289993323386]",16.935641400050372,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,16.935641400050372,None,16.935641400050372,None,16.935641400050372,None,16.935641400050372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,26,0,25,25,25,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0048427998553961515, 0.015031399903818965, 0.025946500012651086, 0.041893200017511845, 0.058611299842596054, 0.07531240000389516, 0.09191860002465546, 0.10853930003941059, 0.125628300011158]",17.086478899931535,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",50,17.086478899931535,None,17.086478899931535,None,17.086478899931535,None,17.086478899931535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,27,0,26,26,26,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.004388799890875816, 0.015192799968644977, 0.026057499926537275, 0.04283900000154972, 0.058788999915122986, 0.07558749988675117, 0.09253569995053113]",17.219641600036994,None,"[1, 1, 1, 1, 1, 1, 1]",40,17.219641600036994,None,17.219641600036994,None,17.219641600036994,None,17.219641600036994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,28,0,27,27,27,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004594400059431791, 0.015579500002786517, 0.026464700000360608, 0.0421685001347214, 0.05883800005540252, 0.07574330014176667, 0.09210540005005896, 0.10879690013825893, 0.12550570000894368, 0.14263859996572137]",17.319532900117338,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,17.319532900117338,None,17.319532900117338,None,17.319532900117338,None,17.319532900117338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,29,0,28,28,28,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004350000061094761, 0.015307599911466241, 0.0414211000315845, 0.05953660001978278, 0.07545370003208518, 0.09214690001681447, 0.10874719987623394, 0.1254254998639226, 0.1420741998590529]",17.469772099982947,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",40,17.469772099982947,None,17.469772099982947,None,17.469772099982947,None,17.469772099982947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,30,0,29,29,29,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004531600046902895, 0.01571390009485185, 0.02722040005028248, 0.04330310015939176, 0.06048840004950762, 0.07667089998722076, 0.09325330005958676, 0.10994870006106794, 0.1266290000639856, 0.1437576999887824]",17.618628500029445,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,17.618628500029445,None,17.618628500029445,None,17.618628500029445,None,17.618628500029445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,31,0,30,30,30,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004191600019112229, 0.01569490018300712, 0.04159300005994737, 0.05976230022497475, 0.07567210006527603, 0.09235869999974966, 0.1089733000844717, 0.1257407001685351, 0.14268180006183684]",17.7692943001166,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",40,17.7692943001166,None,17.7692943001166,None,17.7692943001166,None,17.7692943001166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,32,0,31,31,31,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.005447000032290816, 0.016418800223618746, 0.04121450008824468, 0.0591518001165241, 0.07536620018072426, 0.09200570010580122, 0.10875620017759502, 0.1258129000198096]",17.920251300092787,None,"[1, 1, 1, 1, 1, 1, 1, 1]",50,17.920251300092787,None,17.920251300092787,None,17.920251300092787,None,17.920251300092787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,33,0,32,32,32,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0046205001417547464, 0.01589490007609129, 0.04150330019183457, 0.0593234000261873, 0.0756995000410825, 0.09235740010626614, 0.10906990012153983, 0.12569750007241964, 0.14224580000154674, 0.1587970000691712]",18.05262039997615,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,18.05262039997615,None,18.05262039997615,None,18.05262039997615,None,18.05262039997615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,34,0,33,33,33,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004100299905985594, 0.015510499943047762, 0.02713580010458827, 0.043136199936270714, 0.059989700093865395, 0.07644380000419915, 0.09308520006015897, 0.10984819987788796, 0.12642710004001856, 0.14310500002466142]",18.218491199892014,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,18.218491199892014,None,18.218491199892014,None,18.218491199892014,None,18.218491199892014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,35,0,34,34,34,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003931200131773949, 0.014484500046819448, 0.026567100081592798, 0.04298960021696985, 0.06023470009677112, 0.07638830016367137, 0.09309430001303554, 0.10967450006864965, 0.1264345000963658, 0.14342990005388856]",18.36733440007083,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,18.36733440007083,None,18.36733440007083,None,18.36733440007083,None,18.36733440007083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
1,1,36,0,35,35,35,,,,,,,,,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004445799859240651, 0.01592389983125031, 0.026877899887040257, 0.042724299943074584, 0.060104999924078584, 0.07717319997027516, 0.09253809996880591, 0.10933479992672801, 0.12594820000231266, 0.14313029986806214]",18.519016799982637,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,18.519016799982637,None,18.519016799982637,None,18.519016799982637,None,18.519016799982637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,1,,,,,0,0,0,0,,,,,,,,,18.665396800031886,None,18.847882099915296,None,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004180199932307005, 0.01617940003052354, 0.03948539984412491, 0.05713979993015528, 0.07364399987272918, 0.09027709998190403, 0.10695679998025298, 0.123602099949494, 0.1406698999926448]",19.871291999937966,None,19.871291999937966,None,19.871291999937966,None,19.871291999937966,None,19.871291999937966,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005011199973523617, 0.01604910008609295, 0.03868349990807474, 0.05727749993093312, 0.07284900010563433, 0.08943750010803342, 0.10611970000900328, 0.12286820006556809, 0.1394946000073105, 0.1562053000088781, 0.17343640001490712]",20.02199209993705,None,20.02199209993705,None,20.02199209993705,None,20.02199209993705,None,20.02199209993705,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004410899942740798, 0.015421400079503655, 0.026231100084260106, 0.04280030005611479, 0.0585719000082463, 0.07535890000872314, 0.09224879997782409, 0.1086039999499917, 0.12523570004850626, 0.14201830001547933, 0.15855220006778836, 0.17531269998289645]",20.20258260006085,None,20.20258260006085,None,20.20258260006085,None,20.20258260006085,None,20.20258260006085,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.007078099995851517, 0.01896160002797842, 0.04076500004157424, 0.05815860000438988, 0.0749097999650985, 0.09156049997545779, 0.10851929988712072, 0.12495750002563, 0.14147930010221899, 0.1582778999581933, 0.17487240000627935]",20.389988699927926,None,20.389988699927926,None,20.389988699927926,None,20.389988699927926,None,20.389988699927926,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004281299887225032, 0.015704500023275614, 0.041552199982106686, 0.059024699963629246, 0.07559769996441901, 0.09233859996311367, 0.1090253998991102, 0.12544899992644787, 0.14235330000519753, 0.15899829985573888, 0.17553710006177425]",20.56859100004658,None,20.56859100004658,None,20.56859100004658,None,20.56859100004658,None,20.56859100004658,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,6,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.006709800101816654, 0.018900200026109815, 0.041882700053974986, 0.06001430004835129, 0.07660420006141067, 0.0928696000482887, 0.10947310016490519, 0.12621440016664565, 0.14282459998503327, 0.1595640000887215, 0.1765511000994593]",20.754502299940214,None,20.754502299940214,None,20.754502299940214,None,20.754502299940214,None,20.754502299940214,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
2,2,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[-0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333, -0.07161458333333333]","[-0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664, -0.049479166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004920999985188246, 0.016581099946051836, 0.04138600011356175, 0.05891839996911585, 0.07560310000553727, 0.09224010002799332, 0.1088332999497652, 0.1260375001002103, 0.1425288999453187, 0.15878810011781752, 0.17551490012556314, 0.19279969995841384]",20.936480999924242,None,20.936480999924242,None,20.936480999924242,None,20.936480999924242,None,20.936480999924242,None,,,,,,,,,,,,,,,,,a,001,2020_Jun_24_1800,pAdaptTest2,2020.1.3,59.99048550638878,
